X,Y,ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,Side,StPreDir,StPreType,StName,StType,StDir,StAddr,Nbrhd,City,Subregion,Region,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,PCT,AREA,LOCATION,ADDRESS,city_1,state
-85.777512143999672,38.191683024000497,309,USA.StreetAddress,M,100.00000000000,A,"1010 Beecher St, Louisville, Kentucky, 40215",StreetAddress,,,,,,,,1010,1060,1000,R,,,Beecher,St,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.77751300000,38.19168300000,-85.77751300000,38.19168300000,-85.77851300000,-85.77651300000,38.19068300000,38.19268300000,1010 Beecher Street,,Louisville,,Kentucky,,,,J104,0.00000000000,Salvation Army Corps Comm Ctr,1010 Beecher Street,Louisville,Kentucky
-85.799457422999637,38.182061015000443,310,USA.StreetAddress,M,100.00000000000,A,"4535 Manslick Rd, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,4535,4635,4501,R,,,Manslick,Rd,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.79945800000,38.18206100000,-85.79945800000,38.18206100000,-85.80045800000,-85.79845800000,38.18106100000,38.18306100000,4535 Manslick Road,,Louisville,,Kentucky,,,,J105,2.00000000000,Engine Company #12,4535 Manslick Road,Louisville,Kentucky
-85.781980433999649,38.172700368000449,311,USA.StreetAddress,M,100.00000000000,A,"4615 Taylor Blvd, Louisville, Kentucky, 40215",StreetAddress,,,,,,,,4615,4617,4601,R,,,Taylor,Blvd,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.78198100000,38.17270000000,-85.78198100000,38.17270000000,-85.78298100000,-85.78098100000,38.17170000000,38.17370000000,4615 Taylor Boulevard,,Louisville,,Kentucky,,,,J107,2.00000000000,Iroquois High Sch Auditorium,4615 Taylor Boulevard,Louisville,Kentucky
-85.774991991999684,38.18250288000047,312,USA.PointAddress,M,100.00000000000,A,"800 W Woodlawn Ave, Louisville, Kentucky, 40215",PointAddress,,,,,,,,800,,,L,W,,Woodlawn,Ave,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.77499300000,38.18250300000,-85.77494100000,38.18223000000,-85.77599300000,-85.77399300000,38.18150300000,38.18350300000,800 W Woodlawn Avenue,,Louisville,,Kentucky,,,,J108,2.00000000000,American Legion Post,800 W Woodlawn Avenue,Louisville,Kentucky
-85.781980433999649,38.172700368000449,313,USA.StreetAddress,M,100.00000000000,A,"4615 Taylor Blvd, Louisville, Kentucky, 40215",StreetAddress,,,,,,,,4615,4617,4601,R,,,Taylor,Blvd,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.78198100000,38.17270000000,-85.78198100000,38.17270000000,-85.78298100000,-85.78098100000,38.17170000000,38.17370000000,4615 Taylor Boulevard,,Louisville,,Kentucky,,,,J111,2.00000000000,Iroquois High Sch Auditorium,4615 Taylor Boulevard,Louisville,Kentucky
-85.76872410299967,38.167287518000478,314,USA.StreetAddress,M,100.00000000000,A,"6105 S 3rd St, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,6105,6199,6101,R,S,,3rd,St,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.76872500000,38.16728800000,-85.76872500000,38.16728800000,-85.76972500000,-85.76772500000,38.16628800000,38.16828800000,6105 S 3rd Street,,Louisville,,Kentucky,,,,J113,2.00000000000,Saint Thomas More Cath Ch Gym,6105 S 3rd Street,Louisville,Kentucky
-85.76639822099969,38.254863785000452,315,USA.AdminPlaces,M,100.00000000000,A,"Louisville, Kentucky",Locality,,,,,,1,,,,,,,,,,,,,Louisville,,Kentucky,,,USA,ENG,0.00000000000,-85.76639900000,38.25486400000,-85.76639900000,38.25486400000,-85.81639900000,-85.71639900000,38.20486400000,38.30486400000,7153 SoutHIGH SCHide Drive,,Louisville,,Kentucky,,,,J114,2.00000000000,Saint Mark's Lutheran Ch,7153 SoutHIGH SCHide Drive,Louisville,Kentucky
-85.76639822099969,38.254863785000452,316,USA.AdminPlaces,M,100.00000000000,A,"Louisville, Kentucky",Locality,,,,,,1,,,,,,,,,,,,,Louisville,,Kentucky,,,USA,ENG,0.00000000000,-85.76639900000,38.25486400000,-85.76639900000,38.25486400000,-85.81639900000,-85.71639900000,38.20486400000,38.30486400000,7153 SoutHIGH SCHide Drive,,Louisville,,Kentucky,,,,J117,2.00000000000,Saint Mark's Lutheran Ch,7153 SoutHIGH SCHide Drive,Louisville,Kentucky
-85.786088152999639,38.145920890000468,317,USA.StreetAddress,M,100.00000000000,A,"7420 Justan Ave, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,7420,7498,7400,L,,,Justan,Ave,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.78608900000,38.14592100000,-85.78608900000,38.14592100000,-85.78708900000,-85.78508900000,38.14492100000,38.14692100000,7420 Justan Avenue,,Louisville,,Kentucky,,,,J119,2.00000000000,Kenwood Elem Sch Gym,7420 Justan Avenue,Louisville,Kentucky
-85.786088152999639,38.145920890000468,318,USA.StreetAddress,M,100.00000000000,A,"7420 Justan Ave, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,7420,7498,7400,L,,,Justan,Ave,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.78608900000,38.14592100000,-85.78608900000,38.14592100000,-85.78708900000,-85.78508900000,38.14492100000,38.14692100000,7420 Justan Avenue,,Louisville,,Kentucky,,,,J120,2.00000000000,Kenwood Elem Sch Gym,7420 Justan Avenue,Louisville,Kentucky
-85.786341179999681,38.129829690000463,319,USA.StreetAddress,M,100.00000000000,A,"8200 Candleworth Dr, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,8200,8298,8200,L,,,Candleworth,Dr,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.78634200000,38.12983000000,-85.78634200000,38.12983000000,-85.78734200000,-85.78534200000,38.12883000000,38.13083000000,8200 Candleworth Drive,,Louisville,,Kentucky,,,,J122,2.00000000000,Lassiter Mid Sch Cafeteria,8200 Candleworth Drive,Louisville,Kentucky
-85.814866332999657,38.116517555000485,320,USA.StreetAddress,M,100.00000000000,A,"8911 3rd St Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,8911,8903,8955,L,,,3rd,St Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.81486700000,38.11651800000,-85.81486700000,38.11651800000,-85.81586700000,-85.81386700000,38.11551800000,38.11751800000,8911 3rd Street Road,,Louisville,,Kentucky,,,,J123,1.00000000000,Valley View Bapt Ch,8911 3rd Street Road,Louisville,Kentucky
-85.777199763999647,38.198612932000458,321,USA.PointAddress,M,100.00000000000,A,"992 Longfield Ave, Louisville, Kentucky, 40215",PointAddress,,,,,,,,992,,,R,,,Longfield,Ave,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.77720100000,38.19861300000,-85.77677100000,38.19832000000,-85.77820100000,-85.77620100000,38.19761300000,38.19961300000,992 Longfield Avenue,,Louisville,,Kentucky,,,,J130,0.00000000000,VFW Hall #6182,992 Longfield Avenue,Louisville,Kentucky
-85.786341179999681,38.129829690000463,322,USA.StreetAddress,M,100.00000000000,A,"8200 Candleworth Dr, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,8200,8298,8200,L,,,Candleworth,Dr,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.78634200000,38.12983000000,-85.78634200000,38.12983000000,-85.78734200000,-85.78534200000,38.12883000000,38.13083000000,8200 Candleworth Drive,,Louisville,,Kentucky,,,,J135,2.00000000000,Lassiter Mid Sch Cafeteria,8200 Candleworth Drive,Louisville,Kentucky
-85.837891102999663,38.113847522000469,323,USA.StreetAddress,M,100.00000000000,A,"9800 Stonestreet Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,9800,9832,9746,L,,,Stonestreet,Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.83789200000,38.11384800000,-85.83789200000,38.11384800000,-85.83889200000,-85.83689200000,38.11284800000,38.11484800000,9800 Stonestreet Road,,Louisville,,Kentucky,,,,J137,1.00000000000,Faith Presby Ch,9800 Stonestreet Road,Louisville,Kentucky
-85.873672815999669,38.090628228000469,324,USA.StreetAddress,M,100.00000000000,A,"11801 Deering Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,11801,11701,11899,L,,,Deering,Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.87367400000,38.09062800000,-85.87367400000,38.09062800000,-85.87567400000,-85.87167400000,38.08862800000,38.09262800000,11801 Deering Road,,Louisville,,Kentucky,,,,J138,1.00000000000,Medora Elem Sch Gym,11801 Deering Road,Louisville,Kentucky
-85.76639822099969,38.254863785000452,325,USA.AdminPlaces,M,100.00000000000,A,"Louisville, Kentucky",Locality,,,,,,1,,,,,,,,,,,,,Louisville,,Kentucky,,,USA,ENG,0.00000000000,-85.76639900000,38.25486400000,-85.76639900000,38.25486400000,-85.81639900000,-85.71639900000,38.20486400000,38.30486400000,7153 SoutHIGH SCHide Drive,,Louisville,,Kentucky,,,,J140,2.00000000000,Saint Mark's Lutheran Ch,7153 SoutHIGH SCHide Drive,Louisville,Kentucky
-85.814866332999657,38.116517555000485,326,USA.StreetAddress,M,100.00000000000,A,"8911 3rd St Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,8911,8903,8955,L,,,3rd,St Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.81486700000,38.11651800000,-85.81486700000,38.11651800000,-85.81586700000,-85.81386700000,38.11551800000,38.11751800000,8911 3rd Street Road,,Louisville,,Kentucky,,,,J141,1.00000000000,Valley View Bapt Ch,8911 3rd Street Road,Louisville,Kentucky
-85.811915191999674,38.154282156000477,327,USA.StreetAddress,M,100.00000000000,A,"7601 Saint Andrews Church Rd, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,7601,7601,7601,L,,,Saint Andrews Church,Rd,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.81191600000,38.15428200000,-85.81191600000,38.15428200000,-85.81291600000,-85.81091600000,38.15328200000,38.15528200000,7601 St Andrews Church Road,,Louisville,,Kentucky,,,,J142,2.00000000000,Doss High Sch 1st Floor Gym,7601 St Andrews Church Road,Louisville,Kentucky
-85.811915191999674,38.154282156000477,328,USA.StreetAddress,M,100.00000000000,A,"7601 Saint Andrews Church Rd, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,7601,7601,7601,L,,,Saint Andrews Church,Rd,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.81191600000,38.15428200000,-85.81191600000,38.15428200000,-85.81291600000,-85.81091600000,38.15328200000,38.15528200000,7601 St Andrews Church Road,,Louisville,,Kentucky,,,,J143,2.00000000000,Doss High Sch 1st Floor Gym,7601 St Andrews Church Road,Louisville,Kentucky
-85.814866332999657,38.116517555000485,329,USA.StreetAddress,M,100.00000000000,A,"8911 3rd St Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,8911,8903,8955,L,,,3rd,St Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.81486700000,38.11651800000,-85.81486700000,38.11651800000,-85.81586700000,-85.81386700000,38.11551800000,38.11751800000,8911 3rd Street Road,,Louisville,,Kentucky,,,,J144,1.00000000000,Valley View Bapt Ch,8911 3rd Street Road,Louisville,Kentucky
-85.837891102999663,38.113847522000469,330,USA.StreetAddress,M,100.00000000000,A,"9800 Stonestreet Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,9800,9832,9746,L,,,Stonestreet,Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.83789200000,38.11384800000,-85.83789200000,38.11384800000,-85.83889200000,-85.83689200000,38.11284800000,38.11484800000,9800 Stonestreet Road,,Louisville,,Kentucky,,,,J145,1.00000000000,Faith Presby Ch,9800 Stonestreet Road,Louisville,Kentucky
-85.777512143999672,38.191683024000497,331,USA.StreetAddress,M,100.00000000000,A,"1010 Beecher St, Louisville, Kentucky, 40215",StreetAddress,,,,,,,,1010,1060,1000,R,,,Beecher,St,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.77751300000,38.19168300000,-85.77751300000,38.19168300000,-85.77851300000,-85.77651300000,38.19068300000,38.19268300000,1010 Beecher Street,,Louisville,,Kentucky,,,,J147,0.00000000000,Salvation Army Corps Comm Ctr,1010 Beecher Street,Louisville,Kentucky
-85.765648941999643,38.184920987000453,332,USA.StreetAddress,M,100.00000000000,A,"4574 S 3rd St, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,4574,4598,4538,L,S,,3rd,St,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.76565000000,38.18492100000,-85.76565000000,38.18492100000,-85.76665000000,-85.76465000000,38.18392100000,38.18592100000,4574 S 3rd Street,,Louisville,,Kentucky,,,,J148,2.00000000000,Beechmont Bapt Ch,4574 S 3rd Street,Louisville,Kentucky
-85.76872410299967,38.167287518000478,333,USA.StreetAddress,M,100.00000000000,A,"6105 S 3rd St, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,6105,6199,6101,R,S,,3rd,St,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.76872500000,38.16728800000,-85.76872500000,38.16728800000,-85.76972500000,-85.76772500000,38.16628800000,38.16828800000,6105 S 3rd Street,,Louisville,,Kentucky,,,,J149,2.00000000000,Saint Thomas More Cath Ch Gym,6105 S 3rd Street,Louisville,Kentucky
-85.773063808999666,38.135425076000445,334,USA.StreetAddress,M,100.00000000000,A,"5749 New Cut Rd, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,5749,5749,5729,R,,,New Cut,Rd,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.77306500000,38.13542500000,-85.77306500000,38.13542500000,-85.77406500000,-85.77206500000,38.13442500000,38.13642500000,5749 New Cut Road,,Louisville,,Kentucky,,,,J150,2.00000000000,Auburndale Elem Sch Gym,5749 New Cut Road,Louisville,Kentucky
-85.773063808999666,38.135425076000445,335,USA.StreetAddress,M,100.00000000000,A,"5749 New Cut Rd, Louisville, Kentucky, 40214",StreetAddress,,,,,,,,5749,5749,5729,R,,,New Cut,Rd,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.77306500000,38.13542500000,-85.77306500000,38.13542500000,-85.77406500000,-85.77206500000,38.13442500000,38.13642500000,5749 New Cut Road,,Louisville,,Kentucky,,,,J151,2.00000000000,Auburndale Elem Sch Gym,5749 New Cut Road,Louisville,Kentucky
-85.76639822099969,38.254863785000452,336,USA.AdminPlaces,M,100.00000000000,A,"Louisville, Kentucky",Locality,,,,,,1,,,,,,,,,,,,,Louisville,,Kentucky,,,USA,ENG,0.00000000000,-85.76639900000,38.25486400000,-85.76639900000,38.25486400000,-85.81639900000,-85.71639900000,38.20486400000,38.30486400000,9000 Brown Austin Road,,Louisville,,Kentucky,,,,J152,2.00000000000,Fairdale Christian Ch Gym,9000 Brown Austin Road,Louisville,Kentucky
-85.736831751999659,38.116413044000467,337,USA.StreetName,M,100.00000000000,A,"Fairdale Rd, Louisville, Kentucky, 40219",StreetName,,,,,,,,,,,,,,Fairdale,Rd,,,,Louisville,,Kentucky,40219,,USA,ENG,0.00000000000,-85.73683300000,38.11641300000,-85.73683300000,38.11641300000,-85.73783300000,-85.73583300000,38.11541300000,38.11741300000,1001 Fairdale Road,,Louisville,,Kentucky,,,,J153,15.00000000000,Fairdale High Sch Sm Cafeteria,1001 Fairdale Road,Louisville,Kentucky
-85.873672815999669,38.090628228000469,338,USA.StreetAddress,M,100.00000000000,A,"11801 Deering Rd, Louisville, Kentucky, 40272",StreetAddress,,,,,,,,11801,11701,11899,L,,,Deering,Rd,,,,Louisville,,Kentucky,40272,,USA,ENG,0.00000000000,-85.87367400000,38.09062800000,-85.87367400000,38.09062800000,-85.87567400000,-85.87167400000,38.08862800000,38.09262800000,11801 Deering Road,,Louisville,,Kentucky,,,,J155,1.00000000000,Medora Elem Sch Gym,11801 Deering Road,Louisville,Kentucky
-85.765231114999665,38.226311210000461,339,USA.StreetAddress,M,100.00000000000,A,"1500 S 6th St, Louisville, Kentucky, 40208",StreetAddress,,,,,,,,1500,1518,1500,L,S,,6th,St,,,,Louisville,,Kentucky,40208,,USA,ENG,0.00000000000,-85.76523200000,38.22631100000,-85.76523200000,38.22631100000,-85.76623200000,-85.76423200000,38.22531100000,38.22731100000,1500 S 6th Street,,Louisville,,Kentucky,,,,K104,0.00000000000,Engine Company #16,1500 S 6th Street,Louisville,Kentucky
-85.758883678999666,38.223046272000488,340,USA.StreetAddress,M,100.00000000000,A,"121 W Lee St, Louisville, Kentucky, 40208",StreetAddress,,,,,,,,121,101,199,R,W,,Lee,St,,,,Louisville,,Kentucky,40208,,USA,ENG,0.00000000000,-85.75888500000,38.22304600000,-85.75888500000,38.22304600000,-85.75988500000,-85.75788500000,38.22204600000,38.22404600000,121 W Lee Street,,Louisville,,Kentucky,,,,K105,0.00000000000,Noe Mid Sch Cafeteria,121 W Lee Street,Louisville,Kentucky
-85.775673282999662,38.221259532000488,341,USA.StreetAddress,M,100.00000000000,A,"1900 S 7th St, Louisville, Kentucky, 40208",StreetAddress,,,,,,,,1900,1900,1850,L,S,,7th,St,,,,Louisville,,Kentucky,40208,,USA,ENG,0.00000000000,-85.77567400000,38.22126000000,-85.77567400000,38.22126000000,-85.77667400000,-85.77467400000,38.22026000000,38.22226000000,1900 S 7th Street,,Louisville,,Kentucky,,,,K110,0.00000000000,McFerran Prep Acad Gym,1900 S 7th Street,Louisville,Kentucky
-85.752644583999654,38.20535961200045,342,USA.StreetAddress,M,100.00000000000,A,"435 Boxley Ave, Louisville, Kentucky, 40209",StreetAddress,,,,,,,,435,351,499,L,,,Boxley,Ave,,,,Louisville,,Kentucky,40209,,USA,ENG,0.00000000000,-85.75264600000,38.20536000000,-85.75264600000,38.20536000000,-85.75364600000,-85.75164600000,38.20436000000,38.20636000000,435 Boxley Avenue,,Louisville,,Kentucky,,,,K111,0.00000000000,Churchill Park Sch,435 Boxley Avenue,Louisville,Kentucky
-85.775673282999662,38.221259532000488,343,USA.StreetAddress,M,100.00000000000,A,"1900 S 7th St, Louisville, Kentucky, 40208",StreetAddress,,,,,,,,1900,1900,1850,L,S,,7th,St,,,,Louisville,,Kentucky,40208,,USA,ENG,0.00000000000,-85.77567400000,38.22126000000,-85.77567400000,38.22126000000,-85.77667400000,-85.77467400000,38.22026000000,38.22226000000,1900 S 7th Street,,Louisville,,Kentucky,,,,K112,0.00000000000,McFerran Prep Acad Gym,1900 S 7th Street,Louisville,Kentucky
-85.773822792999681,38.208202796000478,344,USA.StreetAddress,M,100.00000000000,A,"2911 Taylor Blvd, Louisville, Kentucky, 40208",StreetAddress,,,,,,,,2911,3005,2901,R,,,Taylor,Blvd,,,,Louisville,,Kentucky,40208,,USA,ENG,0.00000000000,-85.77382400000,38.20820300000,-85.77382400000,38.20820300000,-85.77482400000,-85.77282400000,38.20720300000,38.20920300000,2911 Taylor Boulevard,,Louisville,,Kentucky,,,,K113,0.00000000000,South Lou Govt Ctr Mtg Rm,2911 Taylor Boulevard,Louisville,Kentucky
-85.773822792999681,38.208202796000478,345,USA.StreetAddress,M,100.00000000000,A,"2911 Taylor Blvd, Louisville, Kentucky, 40208",StreetAddress,,,,,,,,2911,3005,2901,R,,,Taylor,Blvd,,,,Louisville,,Kentucky,40208,,USA,ENG,0.00000000000,-85.77382400000,38.20820300000,-85.77382400000,38.20820300000,-85.77482400000,-85.77282400000,38.20720300000,38.20920300000,2911 Taylor Boulevard,,Louisville,,Kentucky,,,,K114,0.00000000000,South Lou Govt Ctr Mtg Rm,2911 Taylor Boulevard,Louisville,Kentucky
-85.777199763999647,38.198612932000458,346,USA.PointAddress,M,100.00000000000,A,"992 Longfield Ave, Louisville, Kentucky, 40215",PointAddress,,,,,,,,992,,,R,,,Longfield,Ave,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.77720100000,38.19861300000,-85.77677100000,38.19832000000,-85.77820100000,-85.77620100000,38.19761300000,38.19961300000,992 Longfield Avenue,,Louisville,,Kentucky,,,,K116,0.00000000000,VFW Hall #6182,992 Longfield Avenue,Louisville,Kentucky
-85.765096195999661,38.199811304000491,347,USA.PointAddress,M,100.00000000000,A,"3901 S 3rd St, Louisville, Kentucky, 40214",PointAddress,,,,,,,,3901,,,R,S,,3rd,St,,,,Louisville,,Kentucky,40214,,USA,ENG,0.00000000000,-85.76509700000,38.19981100000,-85.76480100000,38.19981000000,-85.76609700000,-85.76409700000,38.19881100000,38.20081100000,3901 S 3rd Street,,Louisville,,Kentucky,,,,K117,0.00000000000,Suburban Masonic Lodge #740,3901 S 3rd Street,Louisville,Kentucky
-85.799354732999689,38.191641698000467,348,USA.StreetAddress,M,100.00000000000,A,"3700 W Wheatmore Dr, Louisville, Kentucky, 40215",StreetAddress,,,,,,,,3700,3726,3700,L,W,,Wheatmore,Dr,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.79935600000,38.19164200000,-85.79935600000,38.19164200000,-85.80035600000,-85.79835600000,38.19064200000,38.19264200000,3700 W Wheatmore Drive,,Louisville,,Kentucky,,,,K118,14.00000000000,American Village,3700 W Wheatmore Drive,Louisville,Kentucky
-85.808826262999673,38.178505564000488,349,USA.StreetAddress,M,100.00000000000,A,"1500 Sanders Ln, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,1500,1530,1500,R,,,Sanders,Ln,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.80882700000,38.17850600000,-85.80882700000,38.17850600000,-85.80982700000,-85.80782700000,38.17750600000,38.17950600000,1500 Sanders Lane,,Louisville,,Kentucky,,,,K119,2.00000000000,Gutermuth Elem Sch Gym,1500 Sanders Lane,Louisville,Kentucky
-85.806422742999644,38.194654049000462,350,USA.StreetAddress,M,100.00000000000,A,"3920 Dixie Hwy, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,3920,3920,3912,L,,,Dixie,Hwy,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.80642400000,38.19465400000,-85.80642400000,38.19465400000,-85.80742400000,-85.80542400000,38.19365400000,38.19565400000,3920 Dixie Highway,,Louisville,,Kentucky,,,,K122,14.00000000000,Shively City Hall Newman Mem Rm,3920 Dixie Highway,Louisville,Kentucky
-85.806422742999644,38.194654049000462,351,USA.StreetAddress,M,100.00000000000,A,"3920 Dixie Hwy, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,3920,3920,3912,L,,,Dixie,Hwy,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.80642400000,38.19465400000,-85.80642400000,38.19465400000,-85.80742400000,-85.80542400000,38.19365400000,38.19565400000,3920 Dixie Highway,,Louisville,,Kentucky,,,,K123,14.00000000000,Shively City Hall Newman Mem Rm,3920 Dixie Highway,Louisville,Kentucky
-85.777199763999647,38.198612932000458,352,USA.PointAddress,M,100.00000000000,A,"992 Longfield Ave, Louisville, Kentucky, 40215",PointAddress,,,,,,,,992,,,R,,,Longfield,Ave,,,,Louisville,,Kentucky,40215,,USA,ENG,0.00000000000,-85.77720100000,38.19861300000,-85.77677100000,38.19832000000,-85.77820100000,-85.77620100000,38.19761300000,38.19961300000,992 Longfield Avenue,,Louisville,,Kentucky,,,,K125,0.00000000000,VFW Hall #6182,992 Longfield Avenue,Louisville,Kentucky
-85.832827148999684,38.15968080200048,353,USA.StreetAddress,M,100.00000000000,A,"5319 Dixie Hwy, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,5319,5355,5315,R,,,Dixie,Hwy,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.83282800000,38.15968100000,-85.83282800000,38.15968100000,-85.83382800000,-85.83182800000,38.15868100000,38.16068100000,5319 Dixie Highway,,Louisville,,Kentucky,,,,K126,14.00000000000,Hillview Bapt Ch,5319 Dixie Highway,Louisville,Kentucky
-85.837878820999663,38.167279582000447,354,USA.StreetAddress,M,100.00000000000,A,"2210 Upper Hunters Trce, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,2210,2210,2208,R,,,Upper Hunters,Trce,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.83788000000,38.16728000000,-85.83788000000,38.16728000000,-85.83888000000,-85.83688000000,38.16628000000,38.16828000000,2210 Upper Hunters Trace,,Louisville,,Kentucky,,,,K127,14.00000000000,Kerrick Elem Sch Auditorium,2210 Upper Hunters Trace,Louisville,Kentucky
-85.835898898999687,38.153379718000451,355,USA.StreetAddress,M,100.00000000000,A,"4500 Kerrick Ln, Louisville, Kentucky, 40258",StreetAddress,,,,,,,,4500,4500,4606,L,,,Kerrick,Ln,,,,Louisville,,Kentucky,40258,,USA,ENG,0.00000000000,-85.83590000000,38.15338000000,-85.83590000000,38.15338000000,-85.83790000000,-85.83390000000,38.15138000000,38.15538000000,4500 Kerrick Lane,,Louisville,,Kentucky,,,,K128,14.00000000000,Pleasure Ridge Fire Station #1,4500 Kerrick Lane,Louisville,Kentucky
-85.74389011199969,38.213906761000487,356,USA.StreetAddress,M,100.00000000000,A,"770 Eastern Pky, Louisville, Kentucky, 40217",StreetAddress,,,,,,,,770,690,776,R,,,Eastern,Pky,,,,Louisville,,Kentucky,40217,,USA,ENG,0.00000000000,-85.74389100000,38.21390700000,-85.74389100000,38.21390700000,-85.74489100000,-85.74289100000,38.21290700000,38.21490700000,770 Eastern Parkway,,Louisville,,Kentucky,,,,K129,11.00000000000,Our Mother of Sorrows Cath Ch Gym,770 Eastern Parkway,Louisville,Kentucky
-85.814900909999665,38.194504909000443,357,USA.StreetAddress,M,100.00000000000,A,"2222 Crums Ln, Louisville, Kentucky, 40216",StreetAddress,,,,,,,,2222,2220,2252,L,,,Crums,Ln,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.81490200000,38.19450500000,-85.81490200000,38.19450500000,-85.81590200000,-85.81390200000,38.19350500000,38.19550500000,2222 Crums Lane,,Louisville,,Kentucky,,,,K130,14.00000000000,Butler High Sch Lobby between Gyms,2222 Crums Lane,Louisville,Kentucky
-85.808605204999651,38.19123141400047,358,USA.PointAddress,M,100.00000000000,A,"4017 Dixie Hwy, Louisville, Kentucky, 40216",PointAddress,,,,,,,,4017,,,R,,,Dixie,Hwy,,,,Louisville,,Kentucky,40216,,USA,ENG,0.00000000000,-85.80860600000,38.19123100000,-85.80804100000,38.19082000000,-85.80960600000,-85.80760600000,38.19023100000,38.19223100000,4017 Dixie Highway,,Louisville,,Kentucky,,,,K131,14.00000000000,Mary Queen of Peace Cath Ch,4017 Dixie Highway,Louisville,Kentucky
-85.838402075999682,38.145888357000445,359,USA.StreetAddress,M,100.00000000000,A,"7219 Dixie Hwy, Louisville, Kentucky, 40258",StreetAddress,,,,,,,,7219,7239,7219,R,,,Dixie,Hwy,,,,Louisville,,Kentucky,40258,,USA,ENG,0.00000000000,-85.83840300000,38.14588800000,-85.83840300000,38.14588800000,-85.83940300000,-85.83740300000,38.14488800000,38.14688800000,7219 Dixie Highway,,Louisville,,Kentucky,,,,K132,14.00000000000,Southwest Govt Ctr,7219 Dixie Highway,Louisville,Kentucky
